,Year,Month,NetRad_Wm-2,Date,Filename
469,2045,2,82.06755,2045-02,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20450101-20451231.nc
470,2045,3,119.43353,2045-03,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20450101-20451231.nc
471,2045,4,150.00903,2045-04,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20450101-20451231.nc
472,2045,5,189.03415,2045-05,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20450101-20451231.nc
473,2045,6,249.9114,2045-06,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20450101-20451231.nc
474,2045,7,227.1194,2045-07,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20450101-20451231.nc
475,2045,8,218.08295,2045-08,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20450101-20451231.nc
476,2045,9,154.63391,2045-09,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20450101-20451231.nc
477,2045,10,87.683235,2045-10,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20450101-20451231.nc
478,2045,11,50.497513,2045-11,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20450101-20451231.nc
479,2045,12,27.855684,2045-12,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20450101-20451231.nc
480,2046,1,47.65097,2046-01,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20460101-20461231.nc
481,2046,2,71.359886,2046-02,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20460101-20461231.nc
482,2046,3,140.88766,2046-03,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20460101-20461231.nc
483,2046,4,160.70303,2046-04,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20460101-20461231.nc
484,2046,5,201.54198,2046-05,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20460101-20461231.nc
485,2046,6,272.05023,2046-06,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20460101-20461231.nc
486,2046,7,252.71011,2046-07,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20460101-20461231.nc
487,2046,8,171.12173,2046-08,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20460101-20461231.nc
488,2046,9,144.71483,2046-09,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20460101-20461231.nc
489,2046,10,81.33176,2046-10,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20460101-20461231.nc
490,2046,11,42.784737,2046-11,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20460101-20461231.nc
491,2046,12,30.757835,2046-12,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20460101-20461231.nc
492,2047,1,50.020123,2047-01,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20470101-20471231.nc
493,2047,2,70.40224,2047-02,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20470101-20471231.nc
494,2047,3,110.276276,2047-03,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20470101-20471231.nc
495,2047,4,150.52689,2047-04,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20470101-20471231.nc
496,2047,5,180.40451,2047-05,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20470101-20471231.nc
497,2047,6,211.7353,2047-06,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20470101-20471231.nc
498,2047,7,223.81921,2047-07,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20470101-20471231.nc
499,2047,8,208.90073,2047-08,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20470101-20471231.nc
500,2047,9,168.7612,2047-09,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20470101-20471231.nc
501,2047,10,101.84784,2047-10,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20470101-20471231.nc
502,2047,11,43.786736,2047-11,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20470101-20471231.nc
503,2047,12,31.320919,2047-12,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20470101-20471231.nc
504,2048,1,45.74136,2048-01,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20480101-20481231.nc
505,2048,2,77.32611,2048-02,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20480101-20481231.nc
506,2048,3,136.13007,2048-03,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20480101-20481231.nc
507,2048,4,159.13171,2048-04,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20480101-20481231.nc
508,2048,5,199.0365,2048-05,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20480101-20481231.nc
509,2048,6,225.30566,2048-06,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20480101-20481231.nc
510,2048,7,216.25252,2048-07,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20480101-20481231.nc
511,2048,8,180.32614,2048-08,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20480101-20481231.nc
512,2048,9,158.3528,2048-09,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20480101-20481231.nc
513,2048,10,95.14284,2048-10,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20480101-20481231.nc
514,2048,11,42.3257,2048-11,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20480101-20481231.nc
515,2048,12,30.032528,2048-12,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20480101-20481231.nc
516,2049,1,43.745766,2049-01,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20490101-20491231.nc
517,2049,2,69.48423,2049-02,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20490101-20491231.nc
518,2049,3,133.74835,2049-03,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20490101-20491231.nc
519,2049,4,151.79085,2049-04,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20490101-20491231.nc
520,2049,5,197.31697,2049-05,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20490101-20491231.nc
521,2049,6,246.20358,2049-06,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20490101-20491231.nc
522,2049,7,218.96356,2049-07,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20490101-20491231.nc
523,2049,8,214.5797,2049-08,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20490101-20491231.nc
524,2049,9,144.02643,2049-09,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20490101-20491231.nc
525,2049,10,95.02597,2049-10,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20490101-20491231.nc
526,2049,11,50.27453,2049-11,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20490101-20491231.nc
527,2049,12,32.443134,2049-12,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20490101-20491231.nc
528,2050,1,46.66213,2050-01,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20500101-20501231.nc
529,2050,2,77.27199,2050-02,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20500101-20501231.nc
530,2050,3,114.116776,2050-03,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20500101-20501231.nc
531,2050,4,180.35481,2050-04,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20500101-20501231.nc
532,2050,5,200.87268,2050-05,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20500101-20501231.nc
533,2050,6,232.94514,2050-06,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20500101-20501231.nc
534,2050,7,249.53906,2050-07,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20500101-20501231.nc
535,2050,8,186.6007,2050-08,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20500101-20501231.nc
536,2050,9,148.11496,2050-09,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20500101-20501231.nc
537,2050,10,90.84317,2050-10,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20500101-20501231.nc
538,2050,11,46.874683,2050-11,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20500101-20501231.nc
539,2050,12,32.111977,2050-12,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20500101-20501231.nc
540,2051,1,49.474197,2051-01,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20510101-20511231.nc
541,2051,2,85.672226,2051-02,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20510101-20511231.nc
542,2051,3,118.536835,2051-03,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20510101-20511231.nc
543,2051,4,149.29657,2051-04,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20510101-20511231.nc
544,2051,5,230.46931,2051-05,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20510101-20511231.nc
545,2051,6,231.30115,2051-06,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20510101-20511231.nc
546,2051,7,225.57745,2051-07,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20510101-20511231.nc
547,2051,8,205.39847,2051-08,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20510101-20511231.nc
548,2051,9,156.16397,2051-09,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20510101-20511231.nc
549,2051,10,88.447754,2051-10,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20510101-20511231.nc
550,2051,11,51.1054,2051-11,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20510101-20511231.nc
551,2051,12,33.94391,2051-12,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20510101-20511231.nc
552,2052,1,39.931458,2052-01,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20520101-20521231.nc
553,2052,2,72.340614,2052-02,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20520101-20521231.nc
554,2052,3,136.37097,2052-03,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20520101-20521231.nc
555,2052,4,166.09357,2052-04,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20520101-20521231.nc
556,2052,5,198.39607,2052-05,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20520101-20521231.nc
557,2052,6,237.69379,2052-06,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20520101-20521231.nc
558,2052,7,232.7738,2052-07,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20520101-20521231.nc
559,2052,8,188.24176,2052-08,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20520101-20521231.nc
560,2052,9,113.70928,2052-09,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20520101-20521231.nc
561,2052,10,88.04295,2052-10,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20520101-20521231.nc
562,2052,11,50.673042,2052-11,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20520101-20521231.nc
563,2052,12,27.637041,2052-12,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20520101-20521231.nc
564,2053,1,43.467022,2053-01,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20530101-20531231.nc
565,2053,2,63.312004,2053-02,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20530101-20531231.nc
566,2053,3,104.69795,2053-03,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20530101-20531231.nc
567,2053,4,177.72824,2053-04,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20530101-20531231.nc
568,2053,5,223.04813,2053-05,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20530101-20531231.nc
569,2053,6,217.30276,2053-06,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20530101-20531231.nc
570,2053,7,223.97305,2053-07,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20530101-20531231.nc
571,2053,8,213.71722,2053-08,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20530101-20531231.nc
572,2053,9,152.61426,2053-09,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20530101-20531231.nc
573,2053,10,90.48124,2053-10,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20530101-20531231.nc
574,2053,11,47.86345,2053-11,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20530101-20531231.nc
575,2053,12,31.581396,2053-12,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20530101-20531231.nc
576,2054,1,48.129547,2054-01,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20540101-20541231.nc
577,2054,2,77.9979,2054-02,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20540101-20541231.nc
578,2054,3,116.3719,2054-03,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20540101-20541231.nc
579,2054,4,162.46738,2054-04,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20540101-20541231.nc
580,2054,5,194.72234,2054-05,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20540101-20541231.nc
581,2054,6,190.57692,2054-06,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20540101-20541231.nc
582,2054,7,230.00293,2054-07,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20540101-20541231.nc
583,2054,8,180.14911,2054-08,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20540101-20541231.nc
584,2054,9,155.02661,2054-09,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20540101-20541231.nc
585,2054,10,83.9509,2054-10,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20540101-20541231.nc
586,2054,11,58.360626,2054-11,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20540101-20541231.nc
587,2054,12,30.231735,2054-12,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20540101-20541231.nc
588,2055,1,38.37578,2055-01,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20550101-20551231.nc
589,2055,2,75.28042,2055-02,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20550101-20551231.nc
590,2055,3,108.952896,2055-03,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20550101-20551231.nc
591,2055,4,187.26672,2055-04,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20550101-20551231.nc
592,2055,5,191.72995,2055-05,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20550101-20551231.nc
593,2055,6,239.64297,2055-06,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20550101-20551231.nc
594,2055,7,233.44337,2055-07,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20550101-20551231.nc
595,2055,8,190.51364,2055-08,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20550101-20551231.nc
596,2055,9,142.85042,2055-09,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20550101-20551231.nc
597,2055,10,84.98464,2055-10,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20550101-20551231.nc
598,2055,11,46.44244,2055-11,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20550101-20551231.nc
599,2055,12,37.758358,2055-12,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20550101-20551231.nc
600,2056,1,39.503242,2056-01,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20560101-20561231.nc
601,2056,2,76.428955,2056-02,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20560101-20561231.nc
602,2056,3,141.81427,2056-03,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20560101-20561231.nc
603,2056,4,165.93533,2056-04,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20560101-20561231.nc
604,2056,5,187.57318,2056-05,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20560101-20561231.nc
605,2056,6,231.70049,2056-06,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20560101-20561231.nc
606,2056,7,221.30344,2056-07,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20560101-20561231.nc
607,2056,8,202.53032,2056-08,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20560101-20561231.nc
608,2056,9,168.69876,2056-09,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20560101-20561231.nc
609,2056,10,96.03764,2056-10,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20560101-20561231.nc
610,2056,11,48.973206,2056-11,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20560101-20561231.nc
611,2056,12,34.24885,2056-12,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20560101-20561231.nc
612,2057,1,44.15206,2057-01,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20570101-20571231.nc
613,2057,2,78.37135,2057-02,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20570101-20571231.nc
614,2057,3,142.94955,2057-03,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20570101-20571231.nc
615,2057,4,163.89426,2057-04,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20570101-20571231.nc
616,2057,5,227.34329,2057-05,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20570101-20571231.nc
617,2057,6,240.0123,2057-06,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20570101-20571231.nc
618,2057,7,232.03082,2057-07,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20570101-20571231.nc
619,2057,8,209.6365,2057-08,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20570101-20571231.nc
620,2057,9,151.22458,2057-09,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20570101-20571231.nc
621,2057,10,86.46011,2057-10,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20570101-20571231.nc
622,2057,11,49.0912,2057-11,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20570101-20571231.nc
623,2057,12,35.292404,2057-12,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20570101-20571231.nc
624,2058,1,41.83956,2058-01,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20580101-20581231.nc
625,2058,2,62.483055,2058-02,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20580101-20581231.nc
